TITLE,COUNTRY,ID,SIZE,URL,GEO,BOOST
Guarantã do Norte MT,Brazil,KRr9vhrQ,2,/visit/guaranta-do-norte-mt/KRr9vhrQ,"[-54.914703, -9.950105]",False
Maricá RJ,Brazil,KZ0TaR9b,2,/visit/marica-rj/KZ0TaR9b,"[-42.81919, -22.9161]",False
Cafelândia PR,Brazil,BDoHfPtk,2,/visit/cafelandia-pr/BDoHfPtk,"[-53.369015, -24.693817]",False
Guaranésia MG,Brazil,tD7iVIoh,3,/visit/guaranesia-mg/tD7iVIoh,"[-46.798492, -21.301804]",False
Mogi Guaçu SP,Brazil,VGQbZJr5,2,/visit/mogi-guacu-sp/VGQbZJr5,"[-46.94339, -22.3678]",False
Ruy Barbosa BA,Brazil,3BP8wXGc,2,/visit/ruy-barbosa-ba/3BP8wXGc,"[-40.491596, -12.283775]",False
Peixoto de Azevedo MT,Brazil,2rsuHaAr,2,/visit/peixoto-de-azevedo-mt/2rsuHaAr,"[-54.991974, -10.243906]",False
Santa Vitoria do Palmar RS,Brazil,45Iabu3X,2,/visit/santa-vitoria-do-palmar-rs/45Iabu3X,"[-53.36648, -33.521564]",False
Santana do Livramento RS,Brazil,nwAKF3hz,2,/visit/santana-do-livramento-rs/nwAKF3hz,"[-55.53923, -30.877285]",False
Santa Rita PB,Brazil,ZLeqUzWr,2,/visit/santa-rita-pb/ZLeqUzWr,"[-34.966236, -7.135868]",False
São Benedito CE,Brazil,DPMEAp93,2,/visit/sao-benedito-ce/DPMEAp93,"[-40.86514, -4.044907]",False
Sacramento MG,Brazil,nx3-4A8v,2,/visit/sacramento-mg/nx3-4A8v,"[-47.440784, -19.866497]",False
Panambi RS,Brazil,FGrOTDxl,2,/visit/panambi-rs/FGrOTDxl,"[-53.49893, -28.28665]",False
Urussanga SC,Brazil,x6faBwp1,2,/visit/urussanga-sc/x6faBwp1,"[-49.32154, -28.525566]",False
Vale do Sol RS,Brazil,V3MXpHcD,2,/visit/vale-do-sol-rs/V3MXpHcD,"[-52.686733, -29.60453]",False
Valença BA,Brazil,ulrHJtIG,2,/visit/valenca-ba/ulrHJtIG,"[-39.072056, -13.370017]",False
Bertioga SP,Brazil,xmJF7ud2,3,/visit/bertioga-sp/xmJF7ud2,"[-46.121826, -23.832304]",False
Venâncio Aires RS,Brazil,8pgg229B,2,/visit/venancio-aires-rs/8pgg229B,"[-52.193676, -29.614801]",False
Vitória da Conquista BA,Brazil,3CRQpLf8,8,/visit/vitoria-da-conquista-ba/3CRQpLf8,"[-40.844536, -14.861924]",False
Vera Cruz RS,Brazil,JgoqJ_Nk,2,/visit/vera-cruz-rs/JgoqJ_Nk,"[-52.515697, -29.71893]",False
Vera MT,Brazil,mYSQvaEa,2,/visit/vera-mt/mYSQvaEa,"[-55.297333, -12.286185]",False
Ilhabela SP,Brazil,30wKZsrr,3,/visit/ilhabela-sp/30wKZsrr,"[-45.36648, -23.81584]",False
Barra Velha SC,Brazil,byfQa7QP,3,/visit/barra-velha-sc/byfQa7QP,"[-48.68466, -26.633144]",False
Passos MG,Brazil,3SDUDTGV,9,/visit/passos-mg/3SDUDTGV,"[-46.613335, -20.722143]",False
Cananéia SP,Brazil,dlNFoq5e,3,/visit/cananeia-sp/dlNFoq5e,"[-47.93387, -25.01262]",False
Araucária PR,Brazil,v3whn0jI,2,/visit/araucaria-pr/v3whn0jI,"[-49.405224, -25.586432]",False
Rio Paranaíba MG,Brazil,1rqUo1s0,2,/visit/rio-paranaiba-mg/1rqUo1s0,"[-46.236004, -19.198996]",False
São Bernardo do Campo SP,Brazil,Vj3ZxS9z,6,/visit/sao-bernardo-do-campo-sp/Vj3ZxS9z,"[-46.56485, -23.689842]",False
São Francisco de Assis RS,Brazil,rLLJ0AeX,2,/visit/sao-francisco-de-assis-rs/rLLJ0AeX,"[-55.124516, -29.560432]",False
Pontal do Araguaia MT,Brazil,4h1Hwa5X,2,/visit/pontal-do-araguaia-mt/4h1Hwa5X,"[-52.262943, -15.915309]",False
Águas Belas PE,Brazil,LyqYWwls,2,/visit/aguas-belas-pe/LyqYWwls,"[-37.11966, -9.113585]",False
São Mateus do Sul PR,Brazil,m0NjHB4a,2,/visit/sao-mateus-do-sul-pr/m0NjHB4a,"[-50.38423, -25.868183]",False
Rio Bonito RJ,Brazil,xnl5wv3X,2,/visit/rio-bonito-rj/xnl5wv3X,"[-42.62377, -22.71047]",False
Itacarambi MG,Brazil,43QRWiTt,2,/visit/itacarambi-mg/43QRWiTt,"[-44.097137, -15.096273]",False
Bom Sucesso MG,Brazil,mKyleeid,2,/visit/bom-sucesso-mg/mKyleeid,"[-44.759293, -21.035011]",False
Diadema SP,Brazil,vIx_qbv4,2,/visit/diadema-sp/vIx_qbv4,"[-46.620342, -23.681658]",False
Arraial D'Ajuda BA,Brazil,uahNq7Px,2,/visit/arraial-d-ajuda-ba/uahNq7Px,"[-39.078888, -16.48714]",False
Parauapebas PA,Brazil,H0Rrwq12,4,/visit/parauapebas-pa/H0Rrwq12,"[-49.90417, -6.0682015]",False
Sumaré SP,Brazil,8sVIiNwy,2,/visit/sumare-sp/8sVIiNwy,"[-47.273273, -22.820904]",False
São José do Rio Claro MT,Brazil,cEu0D9H4,2,/visit/sao-jose-do-rio-claro-mt/cEu0D9H4,"[-56.7206, -13.447547]",False
São Joaquim SC,Brazil,CXG73MZN,2,/visit/sao-joaquim-sc/CXG73MZN,"[-49.937588, -28.292456]",False
Ubatuba SP,Brazil,X4LJNXFX,4,/visit/ubatuba-sp/X4LJNXFX,"[-45.083855, -23.433672]",False
Itaúna MG,Brazil,UMVa-F7R,4,/visit/itauna-mg/UMVa-F7R,"[-44.580532, -20.08228]",False
São Luís MA,Brazil,1D28oGKB,13,/visit/sao-luis-ma/1D28oGKB,"[-44.282906, -2.53911]",False
Taiobeiras MG,Brazil,xxo9QEtK,2,/visit/taiobeiras-mg/xxo9QEtK,"[-42.22738, -15.814294]",False
Tanabi SP,Brazil,HUu7Hwqh,2,/visit/tanabi-sp/HUu7Hwqh,"[-49.654644, -20.628649]",False
Maringá PR,Brazil,EEI2ACQO,13,/visit/maringa-pr/EEI2ACQO,"[-51.933056, -23.421]",False
Tapejara RS,Brazil,06BJXegI,2,/visit/tapejara-rs/06BJXegI,"[-52.0063, -28.064983]",False
Rondonópolis MT,Brazil,9lo3sG6H,5,/visit/rondonopolis-mt/9lo3sG6H,"[-54.638737, -16.465452]",False
Paranaíba MS,Brazil,LfCBf9ja,2,/visit/paranaiba-ms/LfCBf9ja,"[-51.191334, -19.67511]",False
Palhoça SC,Brazil,aibYnQZY,6,/visit/palhoca-sc/aibYnQZY,"[-48.670204, -27.64556]",False
Ibiá MG,Brazil,5bvGHrp1,2,/visit/ibia-mg/5bvGHrp1,"[-46.54505, -19.487812]",False
Taquaritinga SP,Brazil,Bsv5mIRa,2,/visit/taquaritinga-sp/Bsv5mIRa,"[-48.508865, -21.403948]",False
Papanduva SC,Brazil,GzD8wiUc,2,/visit/papanduva-sc/GzD8wiUc,"[-50.13298, -26.41002]",False
Teodoro Sampaio SP,Brazil,q2ra6NvS,2,/visit/teodoro-sampaio-sp/q2ra6NvS,"[-52.17337, -22.531437]",False
Gurupi TO,Brazil,Xd6TJot4,1,/visit/gurupi-to/Xd6TJot4,"[-49.068607, -11.728375]",False
Porto de Pedras AL,Brazil,an-zkn_P,1,/visit/porto-de-pedras-al/an-zkn_P,"[-35.305233, -9.160489]",False
Santa Cruz Cabrália BA,Brazil,61kuCICm,1,/visit/santa-cruz-cabralia-ba/61kuCICm,"[-39.02362, -16.282528]",False
Uruguaiana RS,Brazil,GKFh4X2F,6,/visit/uruguaiana-rs/GKFh4X2F,"[-57.085842, -29.761911]",False
Campo Belo MG,Brazil,0z9vCJ7d,2,/visit/campo-belo-mg/0z9vCJ7d,"[-45.272137, -20.893835]",False
Timon MA,Brazil,cb9p-R7I,2,/visit/timon-ma/cb9p-R7I,"[-42.82892, -5.1045732]",False
Angra dos Reis RJ,Brazil,TwzOnH5F,2,/visit/angra-dos-reis-rj/TwzOnH5F,"[-44.315758, -23.005735]",False
Campo Largo PR,Brazil,qbl94827,2,/visit/campo-largo-pr/qbl94827,"[-49.527294, -25.459671]",False
Ribeirão Preto SP,Brazil,3sscmCQg,17,/visit/ribeirao-preto-sp/3sscmCQg,"[-47.810246, -21.170511]",False
Salgueiro PE,Brazil,kDTL5AoT,6,/visit/salgueiro-pe/kDTL5AoT,"[-39.12681, -8.072507]",False
Caibi SC,Brazil,ZNnObFs5,1,/visit/caibi-sc/ZNnObFs5,"[-53.249268, -27.075737]",False
Florestal MG,Brazil,mP5CVRdR,1,/visit/florestal-mg/mP5CVRdR,"[-44.432163, -19.888508]",False
Diamantina MG,Brazil,rzeNEYGC,1,/visit/diamantina-mg/rzeNEYGC,"[-43.603504, -18.241787]",False
Três Corações MG,Brazil,b81MlC8v,2,/visit/tres-coracoes-mg/b81MlC8v,"[-45.251545, -21.692577]",False
Piumhi MG,Brazil,UZNZzV9j,2,/visit/piumhi-mg/UZNZzV9j,"[-45.961987, -20.474249]",False
Três Marias MG,Brazil,RPwUUV3e,2,/visit/tres-marias-mg/RPwUUV3e,"[-45.2314, -18.205976]",False
Passos Maia SC,Brazil,4pDqI6oq,1,/visit/passos-maia-sc/4pDqI6oq,"[-52.06058, -26.780352]",False
Jaboticabal SP,Brazil,ocAG4Cin,2,/visit/jaboticabal-sp/ocAG4Cin,"[-48.325676, -21.252514]",False
Itatim BA,Brazil,VqICSY9K,1,/visit/itatim-ba/VqICSY9K,"[-39.696663, -12.707953]",False
Virgem da Lapa MG,Brazil,Dgi5NNZd,2,/visit/virgem-da-lapa-mg/Dgi5NNZd,"[-42.354485, -16.699396]",False
Corumbá MS,Brazil,HuwQxVvr,2,/visit/corumba-ms/HuwQxVvr,"[-57.65155, -19.00817]",False
Peruíbe SP,Brazil,3a0rJRAR,2,/visit/peruibe-sp/3a0rJRAR,"[-47.001656, -24.312479]",False
Lavras do Sul RS,Brazil,f1EeMSiB,1,/visit/lavras-do-sul-rs/f1EeMSiB,"[-53.89958, -30.810783]",False
Jaguarari BA,Brazil,rYDNj9eZ,2,/visit/jaguarari-ba/rYDNj9eZ,"[-40.19453, -10.257993]",False
Feira de Santana BA,Brazil,s5wrGXTT,7,/visit/feira-de-santana-ba/s5wrGXTT,"[-38.96466, -12.2597275]",False
Rio Maria PA,Brazil,QrzGGji7,1,/visit/rio-maria-pa/QrzGGji7,"[-50.04623, -7.3144326]",False
Tabatinga SP,Brazil,Z3KcxwAm,1,/visit/tabatinga-sp/Z3KcxwAm,"[-48.689217, -21.740587]",False
Abaíra BA,Brazil,jXODEe16,2,/visit/abaira-ba/jXODEe16,"[-41.66225, -13.249276]",False
Ibiquera BA,Brazil,T7IXBG7O,1,/visit/ibiquera-ba/T7IXBG7O,"[-40.93333, -12.645727]",False
Nova Andradina MS,Brazil,PFmkJTr0,3,/visit/nova-andradina-ms/PFmkJTr0,"[-53.34421, -22.238438]",False
Palmares PE,Brazil,gwaqN3y9,2,/visit/palmares-pe/gwaqN3y9,"[-35.582153, -8.676483]",False
Jandira SP,Brazil,McvHpXos,2,/visit/jandira-sp/McvHpXos,"[-46.902763, -23.528028]",False
Itapira SP,Brazil,vuzwifgX,2,/visit/itapira-sp/vuzwifgX,"[-46.82288, -22.436218]",False
Januária MG,Brazil,cxMgJw5-,2,/visit/januaria-mg/cxMgJw5-,"[-44.364296, -15.480609]",False
"Itapiranga, Santa Catarina SC",Brazil,dxVU8bcW,2,/visit/itapiranga-santa-catarina-sc/dxVU8bcW,"[-53.710835, -27.169899]",False
Assis SP,Brazil,BBHBj0Uv,8,/visit/assis-sp/BBHBj0Uv,"[-50.41878, -22.660435]",False
Alagoinhas BA,Brazil,jVzrUH6p,2,/visit/alagoinhas-ba/jVzrUH6p,"[-38.421124, -12.133969]",False
Alcobaça BA,Brazil,AeRUsbjn,2,/visit/alcobaca-ba/AeRUsbjn,"[-39.195534, -17.52715]",False
Uberaba MG,Brazil,SFXmAlvB,10,/visit/uberaba-mg/SFXmAlvB,"[-47.939163, -19.747375]",False
Curitiba PR,Brazil,rUm92TN1,49,/visit/curitiba-pr/rUm92TN1,"[-49.267143, -25.429003]",False
Capelinha MG,Brazil,jOoIOIh0,2,/visit/capelinha-mg/jOoIOIh0,"[-42.517212, -17.692995]",False
Encruzilhada do Sul RS,Brazil,MD5mBefD,2,/visit/encruzilhada-do-sul-rs/MD5mBefD,"[-52.525703, -30.545494]",False
Itapoá SC,Brazil,96jQqeTK,2,/visit/itapoa-sc/96jQqeTK,"[-48.65894, -26.079933]",False
Caratinga MG,Brazil,9AgfvSgh,2,/visit/caratinga-mg/9AgfvSgh,"[-42.136448, -19.788862]",False
Carmo do Paranaíba MG,Brazil,meFWaAMV,2,/visit/carmo-do-paranaiba-mg/meFWaAMV,"[-46.30922, -19.001265]",False
Carmo do Rio Claro MG,Brazil,sGfdNhXt,2,/visit/carmo-do-rio-claro-mg/sGfdNhXt,"[-46.118454, -20.97331]",False
Aracaju SE,Brazil,NnL7fCP1,16,/visit/aracaju-se/NnL7fCP1,"[-37.073082, -10.947247]",False
Nova Venécia ES,Brazil,0ylqqsyw,2,/visit/nova-venecia-es/0ylqqsyw,"[-40.395584, -18.707485]",False
Fama MG,Brazil,CLO4kr3B,2,/visit/fama-mg/CLO4kr3B,"[-45.829052, -21.409382]",False
Andradina SP,Brazil,ElOoC8YA,2,/visit/andradina-sp/ElOoC8YA,"[-51.379715, -20.89904]",False
Louveira SP,Brazil,FfEiCUFW,2,/visit/louveira-sp/FfEiCUFW,"[-46.94966, -23.090027]",False
Lucas do Rio Verde MT,Brazil,hNkBfPDx,2,/visit/lucas-do-rio-verde-mt/hNkBfPDx,"[-55.919323, -13.064847]",False
Apodi RN,Brazil,QXIL3lsI,2,/visit/apodi-rn/QXIL3lsI,"[-37.798832, -5.662491]",False
Aquiraz CE,Brazil,Zn0x7j59,2,/visit/aquiraz-ce/Zn0x7j59,"[-38.389908, -3.8996737]",False
Araguaína TO,Brazil,2D4UkCIW,2,/visit/araguaina-to/2D4UkCIW,"[-48.204826, -7.1927733]",False
Nova Russas CE,Brazil,_4lDOrXj,2,/visit/nova-russas-ce/_4lDOrXj,"[-40.56248, -4.706193]",False
Itapuranga GO,Brazil,rSnUKv5G,2,/visit/itapuranga-go/rSnUKv5G,"[-49.941727, -15.554475]",False
Içara SC,Brazil,ImGcES0x,2,/visit/icara-sc/ImGcES0x,"[-49.309143, -28.713709]",False
Guarapuava PR,Brazil,IKud2G3k,6,/visit/guarapuava-pr/IKud2G3k,"[-51.46281, -25.390722]",False
Nova Iguaçu RJ,Brazil,UEVI4PH1,2,/visit/nova-iguacu-rj/UEVI4PH1,"[-43.460743, -22.756132]",False
Baixa Grande BA,Brazil,uYufHpaQ,2,/visit/baixa-grande-ba/uYufHpaQ,"[-40.167923, -11.960083]",False
Nova Era MG,Brazil,RmUAWDfk,2,/visit/nova-era-mg/RmUAWDfk,"[-43.035427, -19.765966]",False
Pardinho SP,Brazil,1YwKm_k2,2,/visit/pardinho-sp/1YwKm_k2,"[-48.37556, -23.080086]",False
Imperatriz MA,Brazil,EpgcEvJT,7,/visit/imperatriz-ma/EpgcEvJT,"[-47.471848, -5.5205646]",False
Imbé RS,Brazil,fT6bSObD,2,/visit/imbe-rs/fT6bSObD,"[-50.12752, -29.975939]",False
Barra de São Francisco ES,Brazil,7drBUrb0,2,/visit/barra-de-sao-francisco-es/7drBUrb0,"[-40.896454, -18.754566]",False
Santaluz BA,Brazil,kDMj-xI4,1,/visit/santaluz-ba/kDMj-xI4,"[-39.375202, -11.254485]",False
Lagoa Grande PE,Brazil,XlboaI9F,1,/visit/lagoa-grande-pe/XlboaI9F,"[-40.271976, -8.99302]",False
Vila Velha ES,Brazil,f3EPzJT1,10,/visit/vila-velha-es/f3EPzJT1,"[-40.294952, -20.347782]",False
Campinas SP,Brazil,Zv4I61lS,24,/visit/campinas-sp/Zv4I61lS,"[-47.06258, -22.909883]",False
São José do Rio Preto SP,Brazil,1HyzHG8h,18,/visit/sao-jose-do-rio-preto-sp/1HyzHG8h,"[-49.37623, -20.811762]",False
Vitoria ES,Brazil,4DDxAw5s,12,/visit/vitoria-es/4DDxAw5s,"[-40.295776, -20.297617]",False
Tubarão SC,Brazil,AeMYXVGl,10,/visit/tubarao-sc/AeMYXVGl,"[-49.01486, -28.471813]",False
Itu SP,Brazil,RfddgBhn,8,/visit/itu-sp/RfddgBhn,"[-47.29971, -23.263973]",False
Paranacity PR,Brazil,AKfdfi9R,1,/visit/paranacity-pr/AKfdfi9R,"[-52.155434, -22.930185]",False
Avelino Lopes PI,Brazil,C_iR_sR0,1,/visit/avelino-lopes-pi/C_iR_sR0,"[-43.9567, -10.13491]",False
Caçapava SP,Brazil,HNUfbUhx,1,/visit/cacapava-sp/HNUfbUhx,"[-45.708084, -23.099697]",False
Boa Saúde RN,Brazil,NLec2X5P,1,/visit/boa-saude-rn/NLec2X5P,"[-35.60373, -6.1574645]",False
Ivinhema MS,Brazil,7jJy7A1B,1,/visit/ivinhema-ms/7jJy7A1B,"[-53.818913, -22.305037]",False
Matias Olímpio PI,Brazil,Q55feyYE,1,/visit/matias-olimpio-pi/Q55feyYE,"[-42.551033, -3.7152946]",False
Arcoverde PE,Brazil,lr9RPcGU,5,/visit/arcoverde-pe/lr9RPcGU,"[-37.05852, -8.4176445]",False
Boituva SP,Brazil,LFvL8iXI,1,/visit/boituva-sp/LFvL8iXI,"[-47.680286, -23.295925]",False
Bom Conselho PE,Brazil,7peS1wXF,1,/visit/bom-conselho-pe/7peS1wXF,"[-36.68512, -9.169911]",False
Bom Jesus da Lapa BA,Brazil,kgcrYd6T,1,/visit/bom-jesus-da-lapa-ba/kgcrYd6T,"[-43.41723, -13.252123]",False
Bom Princípio RS,Brazil,E34Tdw24,1,/visit/bom-principio-rs/E34Tdw24,"[-51.367992, -29.441767]",False
Bonito MS,Brazil,aBau4_v-,1,/visit/bonito-ms/aBau4_v-,"[-56.484077, -21.126549]",False
Boquim SE,Brazil,wyJHOEfN,1,/visit/boquim-se/wyJHOEfN,"[-37.62008, -11.145979]",False
Borba AM,Brazil,jpoIex5h,1,/visit/borba-am/jpoIex5h,"[-59.58788, -4.3919287]",False
Border MG,Brazil,brtUWD_8,1,/visit/border-mg/brtUWD_8,"[-49.20306, -20.281916]",False
Borrazópolis PR,Brazil,y3lZW05k,1,/visit/borrazopolis-pr/y3lZW05k,"[-51.587994, -23.937086]",False
Bragança Paulista SP,Brazil,Thk7BkEO,1,/visit/braganca-paulista-sp/Thk7BkEO,"[-46.542324, -22.95317]",False
Arroio do Meio RS,Brazil,zjHrFmoA,1,/visit/arroio-do-meio-rs/zjHrFmoA,"[-51.94514, -29.395285]",False
Arroio do Sal RS,Brazil,JyiaoN2X,1,/visit/arroio-do-sal-rs/JyiaoN2X,"[-49.8873, -29.550108]",False
Arroio dos Ratos RS,Brazil,ICR2jrrD,1,/visit/arroio-dos-ratos-rs/ICR2jrrD,"[-51.727997, -30.088043]",False
Artur Nogueira SP,Brazil,nZkibyBP,1,/visit/artur-nogueira-sp/nZkibyBP,"[-47.173126, -22.573223]",False
Arujá SP,Brazil,SiwbSoUL,1,/visit/aruja-sp/SiwbSoUL,"[-46.320427, -23.396969]",False
Assaí PR,Brazil,l9K6z9yt,1,/visit/assai-pr/l9K6z9yt,"[-50.847153, -23.369247]",False
Assu RN,Brazil,1_OuV86z,1,/visit/assu-rn/1_OuV86z,"[-36.915024, -5.575593]",False
Astolfo Dutra MG,Brazil,6LJwZahA,1,/visit/astolfo-dutra-mg/6LJwZahA,"[-42.861664, -21.30878]",False
Confresa MT,Brazil,jyTAoE8T,1,/visit/confresa-mt/jyTAoE8T,"[-51.570526, -10.65763]",False
Ibatiba ES,Brazil,JDS3qe2P,1,/visit/ibatiba-es/JDS3qe2P,"[-41.509068, -20.235165]",False
Ibicaraí BA,Brazil,XVTf-U01,1,/visit/ibicarai-ba/XVTf-U01,"[-39.58727, -14.861975]",False
Campina Verde MG,Brazil,3F6u0EfN,1,/visit/campina-verde-mg/3F6u0EfN,"[-49.486637, -19.53873]",False
Campinas do Sul RS,Brazil,7XMY265F,1,/visit/campinas-do-sul-rs/7XMY265F,"[-52.62532, -27.717915]",False
Campo Erê SC,Brazil,CvzhqECW,1,/visit/campo-ere-sc/CvzhqECW,"[-53.174973, -26.4458]",False
Campo Novo do Parecis MT,Brazil,YpiDNJA9,1,/visit/campo-novo-do-parecis-mt/YpiDNJA9,"[-57.89299, -13.659255]",False
Campos Altos MG,Brazil,QgnmYD7E,1,/visit/campos-altos-mg/QgnmYD7E,"[-46.173607, -19.691885]",False
Campos de Júlio MT,Brazil,B7OFDmGy,1,/visit/campos-de-julio-mt/B7OFDmGy,"[-59.135555, -13.898056]",False
Campos Novos Paulista SP,Brazil,-yWoQbQS,1,/visit/campos-novos-paulista-sp/-yWoQbQS,"[-49.99919, -22.602417]",False
Campos Novos SC,Brazil,iA3jJM48,1,/visit/campos-novos-sc/iA3jJM48,"[-51.22586, -27.40099]",False
Ituporanga SC,Brazil,uifNYySZ,1,/visit/ituporanga-sc/uifNYySZ,"[-49.603256, -27.415344]",False
Iúna ES,Brazil,tA6dyGBc,1,/visit/iuna-es/tA6dyGBc,"[-41.53384, -20.353714]",False
Ivoti RS,Brazil,xWAMSJjc,1,/visit/ivoti-rs/xWAMSJjc,"[-51.167793, -29.60233]",False
Jacutinga MG,Brazil,Hb50AGAH,1,/visit/jacutinga-mg/Hb50AGAH,"[-46.608925, -22.283228]",False
Jaguari RS,Brazil,gK2GKvTX,1,/visit/jaguari-rs/gK2GKvTX,"[-54.70353, -29.494043]",False
Mucuri BA,Brazil,7xT2feF8,3,/visit/mucuri-ba/7xT2feF8,"[-39.549908, -18.083097]",False
Jambeiro SP,Brazil,AKnwE4-7,1,/visit/jambeiro-sp/AKnwE4-7,"[-45.693546, -23.255495]",False
Diamantino MT,Brazil,AVSmkah5,1,/visit/diamantino-mt/AVSmkah5,"[-56.43709, -14.4040985]",False
Dom Basílio BA,Brazil,vs8tpu16,1,/visit/dom-basilio-ba/vs8tpu16,"[-41.772495, -13.759653]",False
Domingos Martins ES,Brazil,2PsMAdPx,1,/visit/domingos-martins-es/2PsMAdPx,"[-40.65981, -20.360798]",False
Dores de Campos MG,Brazil,t6SATw43,1,/visit/dores-de-campos-mg/t6SATw43,"[-44.02062, -21.109451]",False
Duas Barras RJ,Brazil,fI_I1_EF,1,/visit/duas-barras-rj/fI_I1_EF,"[-42.523636, -22.054134]",False
Dumont SP,Brazil,p6zv0Huz,1,/visit/dumont-sp/p6zv0Huz,"[-47.97489, -21.238758]",False
Encantado RS,Brazil,WcLkrxMv,1,/visit/encantado-rs/WcLkrxMv,"[-51.869606, -29.236084]",False
Enéas Marques PR,Brazil,t2kSyVH9,1,/visit/eneas-marques-pr/t2kSyVH9,"[-53.16357, -25.943811]",False
Entre Rios BA,Brazil,GUm6-xqe,1,/visit/entre-rios-ba/GUm6-xqe,"[-38.084175, -11.944156]",False
Entre Rios de Minas MG,Brazil,wxonlo0p,1,/visit/entre-rios-de-minas-mg/wxonlo0p,"[-44.067505, -20.666378]",False
Ernestina RS,Brazil,RXC9IFOs,1,/visit/ernestina-rs/RXC9IFOs,"[-52.58408, -28.498165]",False
Ervália MG,Brazil,tapW0qpD,1,/visit/ervalia-mg/tapW0qpD,"[-42.65627, -20.837526]",False
Espera Feliz MG,Brazil,tI4HM3p-,1,/visit/espera-feliz-mg/tI4HM3p-,"[-41.909157, -20.652054]",False
Espigão D'Oeste RO,Brazil,-NlVF2Xs,1,/visit/espigao-d-oeste-ro/-NlVF2Xs,"[-61.017, -11.532315]",False
Espumoso RS,Brazil,EqyN4Wpf,1,/visit/espumoso-rs/EqyN4Wpf,"[-52.84442, -28.724518]",False
Estação RS,Brazil,aBMpx5F1,1,/visit/estacao-rs/aBMpx5F1,"[-52.264046, -27.913958]",False
Estrela RS,Brazil,CeqhOFHC,1,/visit/estrela-rs/CeqhOFHC,"[-51.954338, -29.48701]",False
Eunapolis BA,Brazil,WRcStElL,1,/visit/eunapolis-ba/WRcStElL,"[-39.58249, -16.371967]",False
Farol de São Thomé RJ,Brazil,K_r8Xyue,1,/visit/farol-de-sao-thome-rj/K_r8Xyue,"[-41.050575, -22.04009]",False
Lucélia SP,Brazil,5rCyyJee,1,/visit/lucelia-sp/5rCyyJee,"[-51.021988, -21.718674]",False
Ibitinga SP,Brazil,IxUIrFym,1,/visit/ibitinga-sp/IxUIrFym,"[-48.8317, -21.754778]",False
Ibititá BA,Brazil,8d4CshYV,1,/visit/ibitita-ba/8d4CshYV,"[-41.976265, -11.546928]",False
Ibitiúra de Minas MG,Brazil,9WNbRxV0,1,/visit/ibitiura-de-minas-mg/9WNbRxV0,"[-46.4406, -22.0626]",False
Ibiúna SP,Brazil,rwZCIGQO,1,/visit/ibiuna-sp/rwZCIGQO,"[-47.211327, -23.658323]",False
Ichu BA,Brazil,7pDcJRTV,1,/visit/ichu-ba/7pDcJRTV,"[-39.19088, -11.743505]",False
Iepê SP,Brazil,eMsmVcuu,1,/visit/iepe-sp/eMsmVcuu,"[-51.07836, -22.66064]",False
Igaraçu do Tietê SP,Brazil,mj7x20XU,1,/visit/igaracu-do-tiete-sp/mj7x20XU,"[-48.553986, -22.51256]",False
Igarapava SP,Brazil,cvdSCVhY,1,/visit/igarapava-sp/cvdSCVhY,"[-47.7564, -20.04218]",False
Igarassu PE,Brazil,rHbQoTKE,1,/visit/igarassu-pe/rHbQoTKE,"[-34.90162, -7.829224]",False
Igrejinha RS,Brazil,qrTcZfrX,1,/visit/igrejinha-rs/qrTcZfrX,"[-50.792774, -29.570042]",False
Ilha de Itamaracá PE,Brazil,YKvp3aN3,1,/visit/ilha-de-itamaraca-pe/YKvp3aN3,"[-34.83063, -7.7480774]",False
Ilha Solteira SP,Brazil,BmYwGmVs,1,/visit/ilha-solteira-sp/BmYwGmVs,"[-51.348763, -20.432299]",False
Imbituba SC,Brazil,3Ylqjiqo,1,/visit/imbituba-sc/3Ylqjiqo,"[-48.66913, -28.227627]",False
Inocência MS,Brazil,nNxQyIvI,1,/visit/inocencia-ms/nNxQyIvI,"[-51.936855, -19.678762]",False
Ipaussu SP,Brazil,N-JuZND4,1,/visit/ipaussu-sp/N-JuZND4,"[-49.623676, -23.055279]",False
Ipê RS,Brazil,TuRbDPrz,1,/visit/ipe-rs/TuRbDPrz,"[-51.280117, -28.818344]",False
Iporã do Oeste SC,Brazil,QAiFu7x4,1,/visit/ipora-do-oeste-sc/QAiFu7x4,"[-53.534637, -26.988016]",False
Iporá GO,Brazil,QGblvTKe,1,/visit/ipora-go/QGblvTKe,"[-51.11851, -16.44021]",False
Itabaiana SE,Brazil,rEGTKJvf,1,/visit/itabaiana-se/rEGTKJvf,"[-37.432934, -10.687233]",False
Itabaianinha SE,Brazil,V40Ev5gw,1,/visit/itabaianinha-se/V40Ev5gw,"[-37.78793, -11.275041]",False
Itaberaí GO,Brazil,T4ZZLWoY,1,/visit/itaberai-go/T4ZZLWoY,"[-49.800488, -16.02225]",False
Garça SP,Brazil,hPnNobGw,1,/visit/garca-sp/hPnNobGw,"[-49.65554, -22.213163]",False
General Salgado SP,Brazil,n1YOzQNP,1,/visit/general-salgado-sp/n1YOzQNP,"[-50.363754, -20.644518]",False
Getúlio Vargas RS,Brazil,8FM3kx4e,1,/visit/getulio-vargas-rs/8FM3kx4e,"[-52.22584, -27.888405]",False
Giruá RS,Brazil,KQnG9HAR,1,/visit/girua-rs/KQnG9HAR,"[-54.354412, -28.029879]",False
